Industry,OrgSize,Category,Rank,Tool,Count,Pct,CategoryRespondents,GroupSize
Other:,Less than 20 employees,Database,5,MariaDB,66,25.9,255,386
Other:,Less than 20 employees,Platform,1,Docker,184,76.0,242,386
Other:,Less than 20 employees,Platform,2,npm,144,59.5,242,386
Other:,Less than 20 employees,Platform,3,Pip,107,44.2,242,386
Other:,Less than 20 employees,Platform,4,Amazon Web Services (AWS),105,43.4,242,386
Other:,Less than 20 employees,Platform,5,Vite,79,32.6,242,386
Retail and Consumer Services,"1,000 to 4,999 employees",AIModels,1,openAI GPT (chatbot models),58,79.5,73,142
Retail and Consumer Services,"1,000 to 4,999 employees",AIModels,2,Gemini (Flash general purpose models),31,42.5,73,142
Retail and Consumer Services,"1,000 to 4,999 employees",AIModels,3,Anthropic: Claude Sonnet,30,41.1,73,142
Retail and Consumer Services,"1,000 to 4,999 employees",AIModels,4,Gemini (Pro Reasoning models),22,30.1,73,142
Retail and Consumer Services,"1,000 to 4,999 employees",AIModels,5,openAI Reasoning models,20,27.4,73,142
Retail and Consumer Services,"1,000 to 4,999 employees",Database,1,PostgreSQL,59,54.1,109,142
Retail and Consumer Services,"1,000 to 4,999 employees",Database,2,Microsoft SQL Server,41,37.6,109,142
Retail and Consumer Services,"1,000 to 4,999 employees",Database,3,MySQL,33,30.3,109,142
Retail and Consumer Services,"1,000 to 4,999 employees",Database,4,Redis,33,30.3,109,142
Retail and Consumer Services,"1,000 to 4,999 employees",Database,5,MongoDB,31,28.4,109,142
Retail and Consumer Services,"1,000 to 4,999 employees",Platform,1,Docker,85,76.6,111,142
Retail and Consumer Services,"1,000 to 4,999 employees",Platform,2,Kubernetes,51,45.9,111,142
Retail and Consumer Services,"1,000 to 4,999 employees",Platform,3,Amazon Web Services (AWS),50,45.0,111,142
Retail and Consumer Services,"1,000 to 4,999 employees",Platform,4,npm,50,45.0,111,142
Retail and Consumer Services,"1,000 to 4,999 employees",Platform,5,Google Cloud,45,40.5,111,142
Retail and Consumer Services,"10,000 or more employees",AIModels,1,openAI GPT (chatbot models),57,76.0,75,173
Retail and Consumer Services,"10,000 or more employees",AIModels,2,Anthropic: Claude Sonnet,33,44.0,75,173
Retail and Consumer Services,"10,000 or more employees",AIModels,3,openAI Reasoning models,28,37.3,75,173
Retail and Consumer Services,"10,000 or more employees",AIModels,4,Gemini (Flash general purpose models),24,32.0,75,173
Retail and Consumer Services,"10,000 or more employees",AIModels,5,Gemini (Pro Reasoning models),22,29.3,75,173
Retail and Consumer Services,"10,000 or more employees",Database,1,PostgreSQL,64,55.2,116,173
Retail and Consumer Services,"10,000 or more employees",Database,2,SQLite,43,37.1,116,173
Retail and Consumer Services,"10,000 or more employees",Database,3,Microsoft SQL Server,36,31.0,116,173
Retail and Consumer Services,"10,000 or more employees",Database,4,MongoDB,35,30.2,116,173
Retail and Consumer Services,"10,000 or more employees",Database,5,MySQL,35,30.2,116,173
Retail and Consumer Services,"10,000 or more employees",Platform,1,Docker,94,72.3,130,173
Retail and Consumer Services,"10,000 or more employees",Platform,2,npm,74,56.9,130,173
Retail and Consumer Services,"10,000 or more employees",Platform,3,Amazon Web Services (AWS),57,43.8,130,173
Retail and Consumer Services,"10,000 or more employees",Platform,4,Kubernetes,53,40.8,130,173
Retail and Consumer Services,"10,000 or more employees",Platform,5,Homebrew,52,40.0,130,173
Retail and Consumer Services,100 to 499 employees,AIModels,1,openAI GPT (chatbot models),81,88.0,92,188
Retail and Consumer Services,100 to 499 employees,AIModels,2,Anthropic: Claude Sonnet,42,45.7,92,188
Retail and Consumer Services,100 to 499 employees,AIModels,3,openAI Reasoning models,38,41.3,92,188
Retail and Consumer Services,100 to 499 employees,AIModels,4,Gemini (Flash general purpose models),36,39.1,92,188
Retail and Consumer Services,100 to 499 employees,AIModels,5,Gemini (Pro Reasoning models),27,29.3,92,188
Retail and Consumer Services,100 to 499 employees,Database,1,PostgreSQL,80,54.4,147,188
Retail and Consumer Services,100 to 499 employees,Database,2,MySQL,63,42.9,147,188
Retail and Consumer Services,100 to 499 employees,Database,3,Redis,58,39.5,147,188
Retail and Consumer Services,100 to 499 employees,Database,4,Microsoft SQL Server,53,36.1,147,188
Retail and Consumer Services,100 to 499 employees,Database,5,SQLite,43,29.3,147,188
Retail and Consumer Services,100 to 499 employees,Platform,1,Docker,102,76.1,134,188
Retail and Consumer Services,100 to 499 employees,Platform,2,npm,77,57.5,134,188
Retail and Consumer Services,100 to 499 employees,Platform,3,Amazon Web Services (AWS),68,50.7,134,188
Retail and Consumer Services,100 to 499 employees,Platform,4,Kubernetes,49,36.6,134,188
Retail and Consumer Services,100 to 499 employees,Platform,5,Pip,46,34.3,134,188
Retail and Consumer Services,20 to 99 employees,AIModels,1,openAI GPT (chatbot models),59,88.1,67,141
Retail and Consumer Services,20 to 99 employees,AIModels,2,Anthropic: Claude Sonnet,28,41.8,67,141
Retail and Consumer Services,20 to 99 employees,AIModels,3,openAI Reasoning models,25,37.3,67,141
Retail and Consumer Services,20 to 99 employees,AIModels,4,Gemini (Flash general purpose models),23,34.3,67,141
Retail and Consumer Services,20 to 99 employees,AIModels,5,Gemini (Pro Reasoning models),19,28.4,67,141
Retail and Consumer Services,20 to 99 employees,Database,1,MySQL,67,60.9,110,141
Retail and Consumer Services,20 to 99 employees,Database,2,PostgreSQL,51,46.4,110,141
Retail and Consumer Services,20 to 99 employees,Database,3,Microsoft SQL Server,48,43.6,110,141
Retail and Consumer Services,20 to 99 employees,Database,4,Redis,37,33.6,110,141
Retail and Consumer Services,20 to 99 employees,Database,5,SQLite,37,33.6,110,141
Retail and Consumer Services,20 to 99 employees,Platform,1,Docker,68,66.0,103,141
Retail and Consumer Services,20 to 99 employees,Platform,2,npm,54,52.4,103,141
Retail and Consumer Services,20 to 99 employees,Platform,3,Amazon Web Services (AWS),41,39.8,103,141
Retail and Consumer Services,20 to 99 employees,Platform,4,Vite,29,28.2,103,141
Retail and Consumer Services,20 to 99 employees,Platform,5,Microsoft Azure,28,27.2,103,141
Retail and Consumer Services,"5,000 to 9,999 employees",AIModels,1,openAI GPT (chatbot models),18,81.8,22,49
Retail and Consumer Services,"5,000 to 9,999 employees",AIModels,2,Gemini (Flash general purpose models),12,54.5,22,49
Retail and Consumer Services,"5,000 to 9,999 employees",AIModels,3,Gemini (Pro Reasoning models),8,36.4,22,49
Retail and Consumer Services,"5,000 to 9,999 employees",AIModels,4,openAI Reasoning models,7,31.8,22,49
Retail and Consumer Services,"5,000 to 9,999 employees",AIModels,5,Anthropic: Claude Sonnet,3,13.6,22,49
Retail and Consumer Services,"5,000 to 9,999 employees",Database,1,PostgreSQL,21,55.3,38,49
Retail and Consumer Services,"5,000 to 9,999 employees",Database,2,MySQL,13,34.2,38,49
Retail and Consumer Services,"5,000 to 9,999 employees",Database,3,MongoDB,12,31.6,38,49
Retail and Consumer Services,"5,000 to 9,999 employees",Database,4,Redis,12,31.6,38,49
Retail and Consumer Services,"5,000 to 9,999 employees",Database,5,SQLite,12,31.6,38,49
Retail and Consumer Services,"5,000 to 9,999 employees",Platform,1,Docker,24,68.6,35,49
Retail and Consumer Services,"5,000 to 9,999 employees",Platform,2,npm,20,57.1,35,49
Retail and Consumer Services,"5,000 to 9,999 employees",Platform,3,Amazon Web Services (AWS),19,54.3,35,49
Retail and Consumer Services,"5,000 to 9,999 employees",Platform,4,Pip,16,45.7,35,49
Retail and Consumer Services,"5,000 to 9,999 employees",Platform,5,Google Cloud,15,42.9,35,49
Retail and Consumer Services,500 to 999 employees,AIModels,1,openAI GPT (chatbot models),31,79.5,39,90
Retail and Consumer Services,500 to 999 employees,AIModels,2,Anthropic: Claude Sonnet,15,38.5,39,90
Retail and Consumer Services,500 to 999 employees,AIModels,3,Gemini (Flash general purpose models),13,33.3,39,90
Retail and Consumer Services,500 to 999 employees,AIModels,4,openAI Image generating models,10,25.6,39,90
Retail and Consumer Services,500 to 999 employees,AIModels,5,Gemini (Pro Reasoning models),8,20.5,39,90
Retail and Consumer Services,500 to 999 employees,Database,1,PostgreSQL,33,48.5,68,90
Retail and Consumer Services,500 to 999 employees,Database,2,MySQL,27,39.7,68,90
Retail and Consumer Services,500 to 999 employees,Database,3,Microsoft SQL Server,24,35.3,68,90
Retail and Consumer Services,500 to 999 employees,Database,4,Redis,23,33.8,68,90
Retail and Consumer Services,500 to 999 employees,Database,5,Elasticsearch,19,27.9,68,90
Retail and Consumer Services,500 to 999 employees,Platform,1,Docker,45,70.3,64,90
Retail and Consumer Services,500 to 999 employees,Platform,2,npm,44,68.8,64,90
Retail and Consumer Services,500 to 999 employees,Platform,3,Amazon Web Services (AWS),32,50.0,64,90
Retail and Consumer Services,500 to 999 employees,Platform,4,Kubernetes,30,46.9,64,90
Retail and Consumer Services,500 to 999 employees,Platform,5,Homebrew,22,34.4,64,90
Retail and Consumer Services,I don’t know,AIModels,1,openAI GPT (chatbot models),3,75.0,4,21
Retail and Consumer Services,I don’t know,AIModels,2,DeepSeek (V- General purpose models),2,50.0,4,21
Retail and Consumer Services,I don’t know,AIModels,3,Amazon Titan models,1,25.0,4,21
Retail and Consumer Services,I don’t know,AIModels,4,Anthropic: Claude Sonnet,1,25.0,4,21
Retail and Consumer Services,I don’t know,AIModels,5,Gemini (Flash general purpose models),1,25.0,4,21
Retail and Consumer Services,I don’t know,Database,1,MySQL,4,36.4,11,21
Retail and Consumer Services,I don’t know,Database,2,SQLite,4,36.4,11,21
Retail and Consumer Services,I don’t know,Database,3,MariaDB,3,27.3,11,21
Retail and Consumer Services,I don’t know,Database,4,PostgreSQL,3,27.3,11,21
Retail and Consumer Services,I don’t know,Database,5,Microsoft Access,2,18.2,11,21
Retail and Consumer Services,I don’t know,Platform,1,Gradle,6,50.0,12,21
Retail and Consumer Services,I don’t know,Platform,2,npm,6,50.0,12,21
Retail and Consumer Services,I don’t know,Platform,3,Docker,5,41.7,12,21
Retail and Consumer Services,I don’t know,Platform,4,Amazon Web Services (AWS),4,33.3,12,21
Retail and Consumer Services,I don’t know,Platform,5,Google Cloud,4,33.3,12,21
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,1,openAI GPT (chatbot models),11,78.6,14,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,2,Anthropic: Claude Sonnet,9,64.3,14,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,3,Gemini (Flash general purpose models),8,57.1,14,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,4,X Grok models,8,57.1,14,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,5,openAI Image generating models,8,57.1,14,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",Database,1,SQLite,16,55.2,29,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",Database,2,MySQL,15,51.7,29,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",Database,3,PostgreSQL,13,44.8,29,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",Database,4,Redis,10,34.5,29,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",Database,5,MariaDB,8,27.6,29,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",Platform,1,Docker,12,57.1,21,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",Platform,2,npm,11,52.4,21,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",Platform,3,Pip,10,47.6,21,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",Platform,4,Yarn,10,47.6,21,44
Retail and Consumer Services,"Just me - I am a freelancer, sole proprietor, etc.",Platform,5,APT,7,33.3,21,44
Retail and Consumer Services,Less than 20 employees,AIModels,1,openAI GPT (chatbot models),35,83.3,42,107
Retail and Consumer Services,Less than 20 employees,AIModels,2,Anthropic: Claude Sonnet,17,40.5,42,107
Retail and Consumer Services,Less than 20 employees,AIModels,3,openAI Reasoning models,16,38.1,42,107
Retail and Consumer Services,Less than 20 employees,AIModels,4,openAI Image generating models,14,33.3,42,107
Retail and Consumer Services,Less than 20 employees,AIModels,5,Gemini (Flash general purpose models),13,31.0,42,107
Retail and Consumer Services,Less than 20 employees,Database,1,MySQL,41,51.9,79,107
Retail and Consumer Services,Less than 20 employees,Database,2,PostgreSQL,41,51.9,79,107
Retail and Consumer Services,Less than 20 employees,Database,3,SQLite,32,40.5,79,107
Retail and Consumer Services,Less than 20 employees,Database,4,Redis,25,31.6,79,107
Retail and Consumer Services,Less than 20 employees,Database,5,Microsoft SQL Server,23,29.1,79,107
Retail and Consumer Services,Less than 20 employees,Platform,1,Docker,39,58.2,67,107
Retail and Consumer Services,Less than 20 employees,Platform,2,npm,36,53.7,67,107
Retail and Consumer Services,Less than 20 employees,Platform,3,Amazon Web Services (AWS),28,41.8,67,107
Retail and Consumer Services,Less than 20 employees,Platform,4,Pip,28,41.8,67,107
Retail and Consumer Services,Less than 20 employees,Platform,5,Homebrew,21,31.3,67,107
Software Development,"1,000 to 4,999 employees",AIModels,1,openAI GPT (chatbot models),483,83.3,580,1328
Software Development,"1,000 to 4,999 employees",AIModels,2,Anthropic: Claude Sonnet,254,43.8,580,1328
Software Development,"1,000 to 4,999 employees",AIModels,3,openAI Reasoning models,198,34.1,580,1328
Software Development,"1,000 to 4,999 employees",AIModels,4,Gemini (Flash general purpose models),181,31.2,580,1328
Software Development,"1,000 to 4,999 employees",AIModels,5,openAI Image generating models,164,28.3,580,1328
Software Development,"1,000 to 4,999 employees",Database,1,PostgreSQL,507,57.5,882,1328
Software Development,"1,000 to 4,999 employees",Database,2,MySQL,322,36.5,882,1328
Software Development,"1,000 to 4,999 employees",Database,3,Redis,310,35.1,882,1328
Software Development,"1,000 to 4,999 employees",Database,4,Microsoft SQL Server,292,33.1,882,1328
Software Development,"1,000 to 4,999 employees",Database,5,SQLite,267,30.3,882,1328
Software Development,"1,000 to 4,999 employees",Platform,1,Docker,699,76.0,920,1328
Software Development,"1,000 to 4,999 employees",Platform,2,npm,518,56.3,920,1328
Software Development,"1,000 to 4,999 employees",Platform,3,Amazon Web Services (AWS),465,50.5,920,1328
Software Development,"1,000 to 4,999 employees",Platform,4,Kubernetes,390,42.4,920,1328
Software Development,"1,000 to 4,999 employees",Platform,5,Pip,332,36.1,920,1328
Software Development,"10,000 or more employees",AIModels,1,openAI GPT (chatbot models),577,79.7,724,1659
Software Development,"10,000 or more employees",AIModels,2,Anthropic: Claude Sonnet,305,42.1,724,1659
Software Development,"10,000 or more employees",AIModels,3,Gemini (Flash general purpose models),260,35.9,724,1659
Software Development,"10,000 or more employees",AIModels,4,openAI Reasoning models,254,35.1,724,1659
Software Development,"10,000 or more employees",AIModels,5,Gemini (Pro Reasoning models),196,27.1,724,1659
Software Development,"10,000 or more employees",Database,1,PostgreSQL,544,54.8,993,1659
Software Development,"10,000 or more employees",Database,2,MySQL,353,35.5,993,1659
Software Development,"10,000 or more employees",Database,3,SQLite,338,34.0,993,1659
Software Development,"10,000 or more employees",Database,4,Redis,271,27.3,993,1659
Software Development,"10,000 or more employees",Database,5,Microsoft SQL Server,268,27.0,993,1659
Software Development,"10,000 or more employees",Platform,1,Docker,798,70.9,1126,1659
Software Development,"10,000 or more employees",Platform,2,npm,572,50.8,1126,1659
Software Development,"10,000 or more employees",Platform,3,Amazon Web Services (AWS),514,45.6,1126,1659
Software Development,"10,000 or more employees",Platform,4,Pip,497,44.1,1126,1659
Software Development,"10,000 or more employees",Platform,5,Kubernetes,426,37.8,1126,1659
Software Development,100 to 499 employees,AIModels,1,openAI GPT (chatbot models),943,84.5,1116,2485
Software Development,100 to 499 employees,AIModels,2,Anthropic: Claude Sonnet,533,47.8,1116,2485
Software Development,100 to 499 employees,AIModels,3,openAI Reasoning models,400,35.8,1116,2485
Software Development,100 to 499 employees,AIModels,4,Gemini (Flash general purpose models),361,32.3,1116,2485
Software Development,100 to 499 employees,AIModels,5,openAI Image generating models,304,27.2,1116,2485
Software Development,100 to 499 employees,Database,1,PostgreSQL,1067,61.4,1737,2485
Software Development,100 to 499 employees,Database,2,MySQL,642,37.0,1737,2485
Software Development,100 to 499 employees,Database,3,Redis,636,36.6,1737,2485
Software Development,100 to 499 employees,Database,4,SQLite,602,34.7,1737,2485
Software Development,100 to 499 employees,Database,5,Microsoft SQL Server,558,32.1,1737,2485
Software Development,100 to 499 employees,Platform,1,Docker,1297,77.6,1672,2485
Software Development,100 to 499 employees,Platform,2,npm,997,59.6,1672,2485
Software Development,100 to 499 employees,Platform,3,Amazon Web Services (AWS),800,47.8,1672,2485
Software Development,100 to 499 employees,Platform,4,Kubernetes,613,36.7,1672,2485
Software Development,100 to 499 employees,Platform,5,Pip,587,35.1,1672,2485
Software Development,20 to 99 employees,AIModels,1,openAI GPT (chatbot models),1279,83.5,1531,3307
Software Development,20 to 99 employees,AIModels,2,Anthropic: Claude Sonnet,712,46.5,1531,3307
Software Development,20 to 99 employees,AIModels,3,openAI Reasoning models,559,36.5,1531,3307
Software Development,20 to 99 employees,AIModels,4,Gemini (Flash general purpose models),533,34.8,1531,3307
Software Development,20 to 99 employees,AIModels,5,openAI Image generating models,436,28.5,1531,3307
Software Development,20 to 99 employees,Database,1,PostgreSQL,1454,61.4,2369,3307
Software Development,20 to 99 employees,Database,2,MySQL,987,41.7,2369,3307
Software Development,20 to 99 employees,Database,3,SQLite,907,38.3,2369,3307
Software Development,20 to 99 employees,Database,4,Redis,802,33.9,2369,3307
Software Development,20 to 99 employees,Database,5,Microsoft SQL Server,727,30.7,2369,3307
Software Development,20 to 99 employees,Platform,1,Docker,1712,77.8,2200,3307
Software Development,20 to 99 employees,Platform,2,npm,1424,64.7,2200,3307
Software Development,20 to 99 employees,Platform,3,Amazon Web Services (AWS),1028,46.7,2200,3307
Software Development,20 to 99 employees,Platform,4,Pip,816,37.1,2200,3307
Software Development,20 to 99 employees,Platform,5,Vite,686,31.2,2200,3307
Software Development,"5,000 to 9,999 employees",AIModels,1,openAI GPT (chatbot models),176,83.0,212,492
Software Development,"5,000 to 9,999 employees",AIModels,2,Anthropic: Claude Sonnet,121,57.1,212,492
Software Development,"5,000 to 9,999 employees",AIModels,3,Gemini (Flash general purpose models),88,41.5,212,492
Software Development,"5,000 to 9,999 employees",AIModels,4,openAI Reasoning models,83,39.2,212,492
Software Development,"5,000 to 9,999 employees",AIModels,5,Gemini (Pro Reasoning models),69,32.5,212,492
Software Development,"5,000 to 9,999 employees",Database,1,PostgreSQL,165,52.5,314,492
Software Development,"5,000 to 9,999 employees",Database,2,MySQL,122,38.9,314,492
Software Development,"5,000 to 9,999 employees",Database,3,Redis,101,32.2,314,492
Software Development,"5,000 to 9,999 employees",Database,4,Microsoft SQL Server,89,28.3,314,492
Software Development,"5,000 to 9,999 employees",Database,5,MongoDB,89,28.3,314,492
Software Development,"5,000 to 9,999 employees",Platform,1,Docker,229,70.7,324,492
Software Development,"5,000 to 9,999 employees",Platform,2,npm,176,54.3,324,492
Software Development,"5,000 to 9,999 employees",Platform,3,Amazon Web Services (AWS),168,51.9,324,492
Software Development,"5,000 to 9,999 employees",Platform,4,Pip,131,40.4,324,492
Software Development,"5,000 to 9,999 employees",Platform,5,Kubernetes,122,37.7,324,492
Software Development,500 to 999 employees,AIModels,1,openAI GPT (chatbot models),325,85.3,381,869
Software Development,500 to 999 employees,AIModels,2,Anthropic: Claude Sonnet,178,46.7,381,869
Software Development,500 to 999 employees,AIModels,3,Gemini (Flash general purpose models),137,36.0,381,869
Software Development,500 to 999 employees,AIModels,4,openAI Reasoning models,134,35.2,381,869
Software Development,500 to 999 employees,AIModels,5,openAI Image generating models,107,28.1,381,869
Software Development,500 to 999 employees,Database,1,PostgreSQL,352,62.0,568,869
Software Development,500 to 999 employees,Database,2,MySQL,214,37.7,568,869
Software Development,500 to 999 employees,Database,3,Redis,198,34.9,568,869
Software Development,500 to 999 employees,Database,4,SQLite,183,32.2,568,869
Software Development,500 to 999 employees,Database,5,Microsoft SQL Server,181,31.9,568,869
Software Development,500 to 999 employees,Platform,1,Docker,441,75.9,581,869
Software Development,500 to 999 employees,Platform,2,npm,377,64.9,581,869
Software Development,500 to 999 employees,Platform,3,Amazon Web Services (AWS),276,47.5,581,869
Software Development,500 to 999 employees,Platform,4,Pip,225,38.7,581,869
Software Development,500 to 999 employees,Platform,5,Kubernetes,210,36.1,581,869
Software Development,I don’t know,AIModels,1,openAI GPT (chatbot models),83,86.5,96,296
Software Development,I don’t know,AIModels,2,Gemini (Flash general purpose models),40,41.7,96,296
Software Development,I don’t know,AIModels,3,openAI Reasoning models,36,37.5,96,296
Software Development,I don’t know,AIModels,4,Anthropic: Claude Sonnet,35,36.5,96,296
Software Development,I don’t know,AIModels,5,DeepSeek (V- General purpose models),25,26.0,96,296
Software Development,I don’t know,Database,1,PostgreSQL,95,54.0,176,296
Software Development,I don’t know,Database,2,MySQL,90,51.1,176,296
Software Development,I don’t know,Database,3,SQLite,78,44.3,176,296
Software Development,I don’t know,Database,4,MongoDB,65,36.9,176,296
Software Development,I don’t know,Database,5,Microsoft SQL Server,56,31.8,176,296
Software Development,I don’t know,Platform,1,Docker,119,73.5,162,296
Software Development,I don’t know,Platform,2,npm,98,60.5,162,296
Software Development,I don’t know,Platform,3,Pip,84,51.9,162,296
Software Development,I don’t know,Platform,4,Amazon Web Services (AWS),76,46.9,162,296
Software Development,I don’t know,Platform,5,APT,46,28.4,162,296
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,1,openAI GPT (chatbot models),354,82.7,428,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,2,Anthropic: Claude Sonnet,198,46.3,428,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,3,Gemini (Flash general purpose models),186,43.5,428,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,4,openAI Reasoning models,169,39.5,428,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,5,DeepSeek (R- Reasoning models),160,37.4,428,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",Database,1,PostgreSQL,390,60.4,646,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",Database,2,MySQL,370,57.3,646,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",Database,3,SQLite,327,50.6,646,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",Database,4,MariaDB,222,34.4,646,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",Database,5,MongoDB,198,30.7,646,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",Platform,1,Docker,375,66.4,565,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",Platform,2,npm,365,64.6,565,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",Platform,3,Pip,247,43.7,565,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",Platform,4,Amazon Web Services (AWS),241,42.7,565,925
Software Development,"Just me - I am a freelancer, sole proprietor, etc.",Platform,5,Vite,196,34.7,565,925
Software Development,Less than 20 employees,AIModels,1,openAI GPT (chatbot models),1114,82.0,1359,2952
Software Development,Less than 20 employees,AIModels,2,Anthropic: Claude Sonnet,626,46.1,1359,2952
Software Development,Less than 20 employees,AIModels,3,Gemini (Flash general purpose models),499,36.7,1359,2952
Software Development,Less than 20 employees,AIModels,4,openAI Reasoning models,487,35.8,1359,2952
Software Development,Less than 20 employees,AIModels,5,openAI Image generating models,365,26.9,1359,2952
Software Development,Less than 20 employees,Database,1,PostgreSQL,1272,59.5,2137,2952
Software Development,Less than 20 employees,Database,2,MySQL,1008,47.2,2137,2952
Software Development,Less than 20 employees,Database,3,SQLite,907,42.4,2137,2952
Software Development,Less than 20 employees,Database,4,Redis,696,32.6,2137,2952
Software Development,Less than 20 employees,Database,5,MariaDB,624,29.2,2137,2952
Software Development,Less than 20 employees,Platform,1,Docker,1432,73.7,1942,2952
Software Development,Less than 20 employees,Platform,2,npm,1326,68.3,1942,2952
Software Development,Less than 20 employees,Platform,3,Amazon Web Services (AWS),901,46.4,1942,2952
Software Development,Less than 20 employees,Platform,4,Pip,751,38.7,1942,2952
Software Development,Less than 20 employees,Platform,5,Vite,730,37.6,1942,2952
"Transportation, or Supply Chain","1,000 to 4,999 employees",AIModels,1,openAI GPT (chatbot models),47,85.5,55,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",AIModels,2,Anthropic: Claude Sonnet,24,43.6,55,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",AIModels,3,Gemini (Flash general purpose models),20,36.4,55,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",AIModels,4,openAI Reasoning models,18,32.7,55,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",AIModels,5,openAI Image generating models,14,25.5,55,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",Database,1,PostgreSQL,46,54.8,84,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",Database,2,Microsoft SQL Server,39,46.4,84,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",Database,3,MySQL,26,31.0,84,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",Database,4,SQLite,26,31.0,84,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",Database,5,Redis,25,29.8,84,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",Platform,1,Docker,64,70.3,91,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",Platform,2,npm,50,54.9,91,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",Platform,3,Amazon Web Services (AWS),48,52.7,91,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",Platform,4,Pip,41,45.1,91,121
"Transportation, or Supply Chain","1,000 to 4,999 employees",Platform,5,Microsoft Azure,36,39.6,91,121
"Transportation, or Supply Chain","10,000 or more employees",AIModels,1,openAI GPT (chatbot models),50,71.4,70,157
"Transportation, or Supply Chain","10,000 or more employees",AIModels,2,openAI Reasoning models,21,30.0,70,157
"Transportation, or Supply Chain","10,000 or more employees",AIModels,3,Anthropic: Claude Sonnet,18,25.7,70,157
"Transportation, or Supply Chain","10,000 or more employees",AIModels,4,Gemini (Flash general purpose models),18,25.7,70,157
"Transportation, or Supply Chain","10,000 or more employees",AIModels,5,openAI Image generating models,17,24.3,70,157
"Transportation, or Supply Chain","10,000 or more employees",Database,1,PostgreSQL,69,56.6,122,157
"Transportation, or Supply Chain","10,000 or more employees",Database,2,Microsoft SQL Server,51,41.8,122,157
"Transportation, or Supply Chain","10,000 or more employees",Database,3,SQLite,39,32.0,122,157
"Transportation, or Supply Chain","10,000 or more employees",Database,4,MySQL,32,26.2,122,157
"Transportation, or Supply Chain","10,000 or more employees",Database,5,Redis,26,21.3,122,157
"Transportation, or Supply Chain","10,000 or more employees",Platform,1,Docker,87,70.2,124,157
"Transportation, or Supply Chain","10,000 or more employees",Platform,2,npm,64,51.6,124,157
"Transportation, or Supply Chain","10,000 or more employees",Platform,3,Amazon Web Services (AWS),59,47.6,124,157
"Transportation, or Supply Chain","10,000 or more employees",Platform,4,Kubernetes,54,43.5,124,157
"Transportation, or Supply Chain","10,000 or more employees",Platform,5,Microsoft Azure,50,40.3,124,157
"Transportation, or Supply Chain",100 to 499 employees,AIModels,1,openAI GPT (chatbot models),61,87.1,70,168
"Transportation, or Supply Chain",100 to 499 employees,AIModels,2,Anthropic: Claude Sonnet,32,45.7,70,168
"Transportation, or Supply Chain",100 to 499 employees,AIModels,3,Gemini (Flash general purpose models),22,31.4,70,168
"Transportation, or Supply Chain",100 to 499 employees,AIModels,4,Gemini (Pro Reasoning models),18,25.7,70,168
